,cik_No1,cik_No2,count
4458,1582202,773411,502
4459,1582202,775368,26
4460,1582202,857508,54
4461,1582202,859139,1
4462,1582202,914933,2
4463,1582202,944804,98
4464,1582202,1008322,2
4465,1582202,1078246,1
4466,1582202,1080107,18
4467,1582202,1119032,1
4468,1582202,1130787,19
4469,1582202,1140771,1
4470,1582202,1166588,103
4471,1582202,1297376,8
4472,1582202,1360798,2
4473,1582202,1364742,199
4474,1582202,1374170,29
4475,1582202,1376113,4
4476,1582202,1394866,1
4477,1582202,1399794,14
4478,1582202,1411530,9
4479,1582202,1415996,4
4480,1582202,1447946,61
4481,1582202,1463559,35
4482,1582202,1508097,1
4483,1582202,1535811,2
4484,1582202,1541897,3
4485,1582202,1582202,22
4486,1582202,1595509,45
4487,1582202,1599950,54
4488,1582202,1603001,130
4489,1582202,1609674,9
4490,1582202,1615135,34
4491,1582202,1633343,46
4492,1582202,1664713,19
4493,1582202,1666736,41
4494,1582202,1672067,29
4495,1582202,1686444,97
4496,1582202,1695426,4
4497,1582202,1697300,171
4498,1582202,1698006,15
4499,1582202,1698219,118
4500,1582202,1714590,37
4501,1582202,1715635,23
4502,1582202,1718570,4
4503,1582202,1722329,47
4504,1582202,1722638,36
4505,1582202,1723925,30
4506,1582202,1728120,14
4507,1582202,1728718,7
4508,1582202,1729854,2
4509,1582202,1734493,79
4510,1582202,1745796,7
4511,1582202,1764059,64
4512,1582202,1764403,9
4513,1582202,1767602,36
4514,1582202,1768095,93
4515,1582202,1772940,15
4516,1582202,1794153,8
4517,1582202,1794820,73
4518,1582202,1798736,4
4519,1582202,1799957,13
4520,1582202,1800620,53
4521,1582202,1801585,5
4522,1582202,1802080,12
4523,1582202,1802225,20
4524,1582202,1803295,23
4525,1582202,1803898,70
4526,1582202,1817646,7
4527,1582202,1817652,10
4528,1582202,1825611,50
4529,1582202,1832158,23
4530,1582202,1832439,4
4531,1582202,1840750,14
4532,1582202,1841757,8
4533,1582202,1844568,5
4534,1582202,1852993,67
4535,1595509,5272,23
4536,1595509,16972,29
4537,1595509,35527,967
4538,1595509,356264,16
4539,1595509,712050,214
4540,1595509,713676,1261
4541,1595509,732905,3
4542,1595509,733986,119
4543,1595509,773411,522
4544,1595509,775368,9
4545,1595509,857508,11
4546,1595509,859139,14
4547,1595509,944804,11
4548,1595509,1002672,63
4549,1595509,1008322,4
4550,1595509,1056527,1
4551,1595509,1078246,10
4552,1595509,1080107,631
4553,1595509,1082621,11
4554,1595509,1105837,12
4555,1595509,1130787,84
4556,1595509,1140771,37
4557,1595509,1166588,3
4558,1595509,1271347,25
4559,1595509,1285973,54
4560,1595509,1297376,76
4561,1595509,1360798,230
4562,1595509,1364742,1388
4563,1595509,1373442,620
4564,1595509,1374170,1
4565,1595509,1376113,54
4566,1595509,1388409,1
4567,1595509,1399794,232
4568,1595509,1411530,79
4569,1595509,1415996,166
4570,1595509,1418329,1
4571,1595509,1447946,8
4572,1595509,1454759,33
4573,1595509,1463559,17
4574,1595509,1509974,113
4575,1595509,1510668,1
4576,1595509,1535811,195
4577,1595509,1539994,1
4578,1595509,1541897,314
4579,1595509,1548916,399
4580,1595509,1595509,52
4581,1595509,1599950,11
4582,1595509,1603001,16
4583,1595509,1609674,1
4584,1595509,1615135,70
4585,1595509,1633343,9
4586,1595509,1664713,9
4587,1595509,1666736,20
4588,1595509,1672067,92
4589,1595509,1686444,179
4590,1595509,1695426,2
4591,1595509,1697300,286
4592,1595509,1698006,2
4593,1595509,1698219,137
4594,1595509,1714590,23
4595,1595509,1715635,4
4596,1595509,1722329,2
4597,1595509,1722638,85
4598,1595509,1723925,63
4599,1595509,1728120,3
4600,1595509,1728718,2
4601,1595509,1729854,1
4602,1595509,1734493,27
4603,1595509,1764059,105
4604,1595509,1764403,6
4605,1595509,1767602,153
4606,1595509,1768095,146
4607,1595509,1772940,2
4608,1595509,1794153,3
4609,1595509,1794820,16
4610,1595509,1798736,2
4611,1595509,1799957,171
4612,1595509,1800620,102
4613,1595509,1801585,2
4614,1595509,1802080,120
4615,1595509,1802225,150
4616,1595509,1802277,50
4617,1595509,1803295,30
4618,1595509,1803898,121
4619,1595509,1817652,1
4620,1595509,1825611,74
4621,1595509,1832158,44
4622,1595509,1832439,11
4623,1595509,1840750,6
4624,1595509,1841757,41
4625,1595509,1844568,4
4626,1595509,1852993,88
4627,1598841,914933,3
4628,1598841,931097,5
4629,1598841,1388409,1
4630,1598841,1642044,1
4631,1598841,1660405,1
4632,1598841,1667140,2
4633,1598841,1694886,1
4634,1598841,1713520,7
4635,1598841,1727593,3
4636,1598841,1729854,6
4637,1598841,1767307,9
4638,1598841,1801413,1
4639,1598841,1803295,1
4640,1598841,1841015,4
4641,1598841,1858879,2
4642,1599950,5272,104
4643,1599950,16972,32
4644,1599950,35527,59
4645,1599950,356264,38
4646,1599950,712050,20
4647,1599950,713676,63
4648,1599950,732905,5
4649,1599950,773411,37
4650,1599950,775368,9
4651,1599950,857508,151
4652,1599950,859139,2
4653,1599950,914933,2
4654,1599950,944804,4
4655,1599950,1056527,1
4656,1599950,1080107,1
4657,1599950,1130787,4
4658,1599950,1140771,1
4659,1599950,1166588,3
4660,1599950,1297376,1
4661,1599950,1364742,6
4662,1599950,1373442,1
4663,1599950,1374170,1
4664,1599950,1463559,1
4665,1599950,1603001,9
4666,1599950,1609674,1
4667,1599950,1615135,8
4668,1599950,1633343,22
4669,1599950,1664713,5
4670,1599950,1666736,15
4671,1599950,1672067,9
4672,1599950,1686444,16
4673,1599950,1697300,26
4674,1599950,1698219,21
4675,1599950,1714590,4
4676,1599950,1715635,22
4677,1599950,1722329,5
4678,1599950,1722638,13
4679,1599950,1723925,9
4680,1599950,1728120,1
4681,1599950,1728718,1
4682,1599950,1729854,1
4683,1599950,1734493,12
4684,1599950,1745796,1
4685,1599950,1764059,10
4686,1599950,1764403,5
4687,1599950,1767602,9
4688,1599950,1768095,21
4689,1599950,1772940,1
4690,1599950,1794153,3
4691,1599950,1794820,21
4692,1599950,1798736,3
4693,1599950,1799957,5
4694,1599950,1800620,8
4695,1599950,1801585,3
4696,1599950,1802080,6
4697,1599950,1802225,4
4698,1599950,1803295,3
4699,1599950,1803898,12
4700,1599950,1817652,1
4701,1599950,1825611,7
4702,1599950,1832158,9
4703,1599950,1832439,4
4704,1599950,1840750,3
4705,1599950,1841757,5
4706,1599950,1844568,2
4707,1599950,1852993,11
4708,1603001,5272,73
4709,1603001,16972,29
4710,1603001,35527,135
4711,1603001,356264,14
4712,1603001,712050,40
4713,1603001,713676,159
4714,1603001,732905,1
4715,1603001,773411,90
4716,1603001,775368,9
4717,1603001,857508,9
4718,1603001,859139,1
4719,1603001,944804,15
4720,1603001,1008322,1
4721,1603001,1080107,1
4722,1603001,1130787,11
4723,1603001,1166588,25
4724,1603001,1297376,2
4725,1603001,1360798,1
4726,1603001,1364742,31
4727,1603001,1373442,1
4728,1603001,1374170,4
4729,1603001,1411530,2
4730,1603001,1447946,9
4731,1603001,1463559,5
4732,1603001,1541897,1
4733,1603001,1582202,3
4734,1603001,1609674,1
4735,1603001,1615135,13
4736,1603001,1633343,13
4737,1603001,1664713,8
4738,1603001,1666736,17
4739,1603001,1672067,12
4740,1603001,1686444,39
4741,1603001,1695426,2
4742,1603001,1697300,50
4743,1603001,1698006,4
4744,1603001,1698219,36
4745,1603001,1714590,17
4746,1603001,1715635,4
4747,1603001,1718570,1
4748,1603001,1722329,2
4749,1603001,1722638,19
4750,1603001,1723925,8
4751,1603001,1728120,1
4752,1603001,1728718,3
4753,1603001,1729854,1
4754,1603001,1734493,17
4755,1603001,1745796,4
4756,1603001,1764059,24
4757,1603001,1764403,1
4758,1603001,1767602,15
4759,1603001,1768095,31
4760,1603001,1772940,4
4761,1603001,1794153,5
4762,1603001,1794820,15
4763,1603001,1799957,10
4764,1603001,1800620,6
4765,1603001,1801585,2
4766,1603001,1802080,6
4767,1603001,1802225,13
4768,1603001,1803295,8
4769,1603001,1803898,19
4770,1603001,1817646,2
4771,1603001,1817652,2
4772,1603001,1825611,16
4773,1603001,1832158,15
4774,1603001,1832439,5
4775,1603001,1840750,6
4776,1603001,1841757,5
4777,1603001,1844568,1
4778,1603001,1852993,28
4779,1609674,5272,7
4780,1609674,16972,3
4781,1609674,35527,6
4782,1609674,356264,4
4783,1609674,712050,4
4784,1609674,713676,7
4785,1609674,732905,2
4786,1609674,773411,6
4787,1609674,775368,1
4788,1609674,857508,1
4789,1609674,944804,1
4790,1609674,1056527,2
4791,1609674,1080107,1
4792,1609674,1166588,1
4793,1609674,1360798,1
4794,1609674,1364742,1
4795,1609674,1373442,1
4796,1609674,1376113,1
4797,1609674,1411530,1
4798,1609674,1463559,1
4799,1609674,1541897,1
4800,1609674,1582202,1
4801,1609674,1615135,1
4802,1609674,1633343,1
4803,1609674,1633697,51
4804,1609674,1664713,1
4805,1609674,1666736,2
4806,1609674,1666746,3
4807,1609674,1672067,1
4808,1609674,1686444,4
4809,1609674,1697300,4
4810,1609674,1698219,4
4811,1609674,1715635,1
4812,1609674,1722329,3
4813,1609674,1722638,2
4814,1609674,1723925,2
4815,1609674,1734493,1
4816,1609674,1764059,2
4817,1609674,1767602,2
4818,1609674,1768095,2
4819,1609674,1794153,14
4820,1609674,1794198,20
4821,1609674,1794820,2
4822,1609674,1798736,2
4823,1609674,1799957,1
4824,1609674,1801585,6
4825,1609674,1802080,1
4826,1609674,1803295,2
4827,1609674,1803898,3
4828,1609674,1825611,2
4829,1609674,1832158,1
4830,1609674,1832439,1
4831,1609674,1841757,1
4832,1609674,1844568,1
4833,1609674,1844892,6
4834,1609674,1852993,2
4835,1615135,5272,19
4836,1615135,16972,23
4837,1615135,35527,776
4838,1615135,356264,11
4839,1615135,712050,159
4840,1615135,713676,974
4841,1615135,732905,1
4842,1615135,733986,97
4843,1615135,773411,413
4844,1615135,775368,6
4845,1615135,857508,8
4846,1615135,859139,11
4847,1615135,944804,5
4848,1615135,1002672,53
4849,1615135,1008322,8
4850,1615135,1056527,3
4851,1615135,1078246,10
4852,1615135,1080107,490
4853,1615135,1082621,8
4854,1615135,1105837,10
4855,1615135,1130787,66
4856,1615135,1140771,24
4857,1615135,1166588,3
4858,1615135,1271347,25
4859,1615135,1285973,44
4860,1615135,1297376,63
4861,1615135,1360798,205
4862,1615135,1364742,1017
4863,1615135,1373442,479
4864,1615135,1374170,1
4865,1615135,1376113,66
4866,1615135,1388409,1
4867,1615135,1399794,195
4868,1615135,1411530,58
4869,1615135,1415996,129
4870,1615135,1447946,5
4871,1615135,1454759,24
4872,1615135,1463559,17
4873,1615135,1508097,1
4874,1615135,1509974,94
4875,1615135,1535811,155
4876,1615135,1541897,255
4877,1615135,1548916,310
4878,1615135,1595509,50
4879,1615135,1615135,50
4880,1615135,1633343,6
4881,1615135,1633697,1
4882,1615135,1664713,3
4883,1615135,1666736,7
4884,1615135,1672067,69
4885,1615135,1686444,146
4886,1615135,1695426,1
4887,1615135,1697300,224
4888,1615135,1698219,113
4889,1615135,1714590,19
4890,1615135,1715635,4
4891,1615135,1722329,1
4892,1615135,1722638,78
4893,1615135,1723925,45
4894,1615135,1728120,3
4895,1615135,1734493,20
4896,1615135,1764059,79
4897,1615135,1764403,6
4898,1615135,1767602,118
4899,1615135,1768095,132
4900,1615135,1772940,1
4901,1615135,1794153,1
4902,1615135,1794820,12
4903,1615135,1798736,2
4904,1615135,1799957,120
4905,1615135,1800620,76
4906,1615135,1801585,1
4907,1615135,1802080,94
4908,1615135,1802225,109
4909,1615135,1802277,43
4910,1615135,1803295,26
4911,1615135,1803898,109
4912,1615135,1825611,72
4913,1615135,1832158,46
4914,1615135,1832439,9
4915,1615135,1840750,4
4916,1615135,1841757,41
4917,1615135,1844568,1
4918,1615135,1852993,70
4919,1633343,5272,56
4920,1633343,16972,22
4921,1633343,35527,58
4922,1633343,356264,22
4923,1633343,712050,18
4924,1633343,713676,61
4925,1633343,732905,2
4926,1633343,773411,34
4927,1633343,775368,8
4928,1633343,857508,22
4929,1633343,859139,2
4930,1633343,914933,2
4931,1633343,944804,7
4932,1633343,1056527,1
4933,1633343,1130787,2
4934,1633343,1140771,1
4935,1633343,1166588,2
4936,1633343,1364742,2
4937,1633343,1374170,1
4938,1633343,1411530,1
4939,1633343,1415996,1
4940,1633343,1447946,1
4941,1633343,1664713,7
4942,1633343,1666736,12
4943,1633343,1672067,6
4944,1633343,1686444,16
4945,1633343,1697300,20
4946,1633343,1698006,1
4947,1633343,1698219,18
4948,1633343,1714590,6
4949,1633343,1715635,8
4950,1633343,1722329,1
4951,1633343,1722638,11
4952,1633343,1723925,9
4953,1633343,1728120,1
4954,1633343,1734493,14
4955,1633343,1745796,1
4956,1633343,1764059,9
4957,1633343,1767602,9
4958,1633343,1768095,16
4959,1633343,1772940,2
4960,1633343,1794153,4
4961,1633343,1794820,14
4962,1633343,1798736,1
4963,1633343,1799957,6
4964,1633343,1800620,3
4965,1633343,1801585,3
4966,1633343,1802080,4
4967,1633343,1802225,7
4968,1633343,1803295,2
4969,1633343,1803898,9
4970,1633343,1825611,4
4971,1633343,1832158,7
4972,1633343,1832439,3
4973,1633343,1840750,4
4974,1633343,1841757,3
4975,1633343,1844568,1
4976,1633343,1852993,11
4977,1633697,5272,19
4978,1633697,356264,13
4979,1633697,713676,3
4980,1633697,859139,2
4981,1633697,1056527,36
4982,1633697,1455969,1
4983,1633697,1609674,16
4984,1633697,1633697,4
4985,1633697,1666746,2
4986,1633697,1713520,1
4987,1633697,1718570,1
4988,1633697,1734493,1
4989,1633697,1767307,1
4990,1633697,1794153,60
4991,1633697,1794198,213
4992,1633697,1794820,2
4993,1633697,1798736,11
4994,1633697,1801585,59
4995,1633697,1803089,2
4996,1633697,1844568,12
4997,1633697,1844892,78
4998,1642044,914933,1
4999,1642044,1455969,1
5000,1642044,1513211,1
5001,1642044,1694886,1
5002,1642044,1713520,1
5003,1642044,1729854,1
5004,1642044,1858879,2
5005,1660405,914933,3
5006,1660405,1667140,1
5007,1660405,1713520,2
5008,1660405,1727593,3
5009,1660405,1729854,1
5010,1660405,1767307,3
5011,1664713,5272,9
5012,1664713,16972,10
5013,1664713,35527,26
5014,1664713,356264,4
5015,1664713,712050,13
5016,1664713,713676,27
5017,1664713,773411,17
5018,1664713,775368,2
5019,1664713,857508,5
5020,1664713,859139,1
5021,1664713,914933,1
5022,1664713,944804,2
5023,1664713,1002672,1
5024,1664713,1008322,1
5025,1664713,1056527,1
5026,1664713,1078246,1
5027,1664713,1080107,1
5028,1664713,1105837,1
5029,1664713,1130787,2
5030,1664713,1140771,1
5031,1664713,1166588,1
5032,1664713,1285973,1
5033,1664713,1297376,1
5034,1664713,1360798,1
5035,1664713,1364742,2
5036,1664713,1373442,1
5037,1664713,1374170,2
5038,1664713,1376113,1
5039,1664713,1399794,1
5040,1664713,1411530,1
5041,1664713,1415996,1
5042,1664713,1418329,1
5043,1664713,1447946,1
5044,1664713,1463559,1
5045,1664713,1509974,1
5046,1664713,1510668,1
5047,1664713,1535811,1
5048,1664713,1539994,1
5049,1664713,1541897,1
5050,1664713,1595509,1
5051,1664713,1603001,1
5052,1664713,1633343,1
5053,1664713,1666736,6
5054,1664713,1672067,4
5055,1664713,1686444,10
5056,1664713,1697300,11
5057,1664713,1698006,1
5058,1664713,1698219,11
5059,1664713,1714590,6
5060,1664713,1715635,1
5061,1664713,1718570,1
5062,1664713,1722638,7
5063,1664713,1723925,3
5064,1664713,1728120,2
5065,1664713,1728718,1
5066,1664713,1734493,10
5067,1664713,1764059,7
5068,1664713,1767602,3
5069,1664713,1768095,12
5070,1664713,1772940,2
5071,1664713,1794153,2
5072,1664713,1794820,5
5073,1664713,1799957,3
5074,1664713,1800620,2
5075,1664713,1801585,1
5076,1664713,1802080,2
5077,1664713,1802225,5
5078,1664713,1803295,4
5079,1664713,1803898,6
5080,1664713,1825611,4
5081,1664713,1832158,4
5082,1664713,1832439,3
5083,1664713,1840750,2
5084,1664713,1841757,2
5085,1664713,1844568,1
5086,1664713,1852993,6
5087,1666736,5272,32
5088,1666736,16972,26
5089,1666736,35527,45
5090,1666736,356264,21
5091,1666736,712050,24
5092,1666736,713676,57
5093,1666736,732905,3
5094,1666736,773411,39
5095,1666736,775368,8
5096,1666736,857508,13
5097,1666736,859139,2
5098,1666736,944804,8
5099,1666736,1002672,2
5100,1666736,1008322,1
5101,1666736,1078246,1
5102,1666736,1080107,2
5103,1666736,1105837,1
5104,1666736,1130787,4
5105,1666736,1140771,3
5106,1666736,1166588,13
5107,1666736,1285973,1
5108,1666736,1297376,1
5109,1666736,1360798,1
5110,1666736,1364742,14
5111,1666736,1373442,1
5112,1666736,1374170,2
5113,1666736,1376113,2
5114,1666736,1394866,1
5115,1666736,1399794,1
5116,1666736,1411530,1
5117,1666736,1415996,2
5118,1666736,1418329,1
5119,1666736,1447946,7
5120,1666736,1463559,3
5121,1666736,1508097,1
5122,1666736,1509974,1
5123,1666736,1510668,1
5124,1666736,1535811,1
5125,1666736,1539994,1
5126,1666736,1541897,1
5127,1666736,1595509,1
5128,1666736,1603001,1
5129,1666736,1633343,1
5130,1666736,1666736,54
5131,1666736,1672067,13
5132,1666736,1686444,29
5133,1666736,1697300,34
5134,1666736,1698006,5
5135,1666736,1698219,24
5136,1666736,1714590,8
5137,1666736,1715635,8
5138,1666736,1722329,1
5139,1666736,1722638,15
5140,1666736,1723925,10
5141,1666736,1728120,1
5142,1666736,1728718,2
5143,1666736,1729854,2
5144,1666736,1734493,10
5145,1666736,1745796,3
5146,1666736,1764059,17
5147,1666736,1767602,11
5148,1666736,1768095,19
5149,1666736,1772940,1
5150,1666736,1794153,7
5151,1666736,1794820,18
5152,1666736,1798736,3
5153,1666736,1799957,4
5154,1666736,1800620,4
5155,1666736,1801585,2
5156,1666736,1802080,6
5157,1666736,1802225,8
5158,1666736,1803295,4
5159,1666736,1803898,15
5160,1666736,1817652,2
5161,1666736,1825611,14
5162,1666736,1832158,10
5163,1666736,1832439,3
5164,1666736,1840750,3
5165,1666736,1841757,3
5166,1666736,1844568,3
5167,1666736,1852993,20
5168,1666746,1794198,1
5169,1666746,1798736,1
5170,1666746,1844568,1
5171,1667140,914933,1
5172,1667140,931097,3
5173,1667140,1105837,1
5174,1667140,1388409,2
5175,1667140,1713520,3
5176,1667140,1729854,8
5177,1667140,1767307,6
5178,1667140,1801413,1
5179,1667140,1803295,1
5180,1667140,1841015,3
5181,1667140,1858879,7
5182,1672067,5272,20
5183,1672067,16972,25
5184,1672067,35527,1196
5185,1672067,356264,15
5186,1672067,712050,284
5187,1672067,713676,1511
5188,1672067,732905,3
5189,1672067,733986,130
5190,1672067,773411,659
5191,1672067,775368,8
5192,1672067,857508,9
5193,1672067,859139,20
5194,1672067,944804,7
5195,1672067,1002672,69
5196,1672067,1008322,7
5197,1672067,1078246,33
5198,1672067,1080107,751
5199,1672067,1082621,10
5200,1672067,1105837,13
5201,1672067,1119032,1
5202,1672067,1130787,104
5203,1672067,1140771,39
5204,1672067,1166588,2
5205,1672067,1271347,32
5206,1672067,1285973,65
5207,1672067,1297376,94
5208,1672067,1360798,305
5209,1672067,1364742,1648
5210,1672067,1373442,800
5211,1672067,1374170,2
5212,1672067,1376113,76
5213,1672067,1388409,1
5214,1672067,1399794,251
5215,1672067,1411530,89
5216,1672067,1415996,195
5217,1672067,1418329,1
5218,1672067,1447946,10
5219,1672067,1454759,55
5220,1672067,1463559,29
5221,1672067,1509974,156
5222,1672067,1510668,1
5223,1672067,1535811,230
5224,1672067,1539994,1
5225,1672067,1541897,362
5226,1672067,1548916,492
5227,1672067,1595509,73
5228,1672067,1603001,1
5229,1672067,1615135,91
5230,1672067,1633343,1
5231,1672067,1664713,1
5232,1672067,1666736,3
5233,1672067,1672067,115
5234,1672067,1686444,189
5235,1672067,1695426,3
5236,1672067,1697300,327
5237,1672067,1698006,3
5238,1672067,1698219,131
5239,1672067,1714590,24
5240,1672067,1715635,4
5241,1672067,1722329,3
5242,1672067,1722638,115
5243,1672067,1723925,69
5244,1672067,1728120,3
5245,1672067,1728718,1
5246,1672067,1729854,2
5247,1672067,1734493,30
5248,1672067,1745796,1
5249,1672067,1757128,1
5250,1672067,1764059,112
5251,1672067,1764403,10
5252,1672067,1767602,192
5253,1672067,1768095,165
5254,1672067,1772940,1
5255,1672067,1794153,2
5256,1672067,1794820,16
5257,1672067,1798736,1
5258,1672067,1799957,188
5259,1672067,1800620,111
5260,1672067,1801585,1
5261,1672067,1802080,131
5262,1672067,1802225,188
5263,1672067,1802277,91
5264,1672067,1803295,52
5265,1672067,1803898,150
5266,1672067,1817652,1
5267,1672067,1825611,92
5268,1672067,1832158,58
5269,1672067,1832439,10
5270,1672067,1840750,4
5271,1672067,1841757,52
5272,1672067,1844568,1
5273,1672067,1852993,99
5274,1686444,5272,58
5275,1686444,16972,54
5276,1686444,35527,1946
5277,1686444,356264,35
5278,1686444,712050,392
5279,1686444,713676,2505
5280,1686444,732905,4
5281,1686444,733986,202
5282,1686444,773411,1055
5283,1686444,775368,14
5284,1686444,857508,16
5285,1686444,859139,32
5286,1686444,944804,23
5287,1686444,1002672,120
5288,1686444,1008322,11
5289,1686444,1056527,5
5290,1686444,1078246,5
5291,1686444,1080107,1344
5292,1686444,1082621,19
5293,1686444,1105837,25
5294,1686444,1130787,160
5295,1686444,1140771,83
5296,1686444,1166588,14
5297,1686444,1271347,73
5298,1686444,1285973,90
5299,1686444,1297376,158
5300,1686444,1360798,446
5301,1686444,1364742,2940
5302,1686444,1373442,1303
5303,1686444,1374170,2
5304,1686444,1376113,122
5305,1686444,1388409,1
5306,1686444,1394866,1
5307,1686444,1399794,452
5308,1686444,1411530,159
5309,1686444,1415996,311
5310,1686444,1418329,1
5311,1686444,1447946,26
5312,1686444,1454759,61
5313,1686444,1463559,38
5314,1686444,1509974,208
5315,1686444,1510668,1
5316,1686444,1535811,375
5317,1686444,1539994,1
5318,1686444,1541897,643
5319,1686444,1548916,802
5320,1686444,1595509,93
5321,1686444,1603001,1
5322,1686444,1615135,83
5323,1686444,1633343,1
5324,1686444,1664713,1
5325,1686444,1666736,3
5326,1686444,1672067,125
5327,1686444,1686444,294
5328,1686444,1695426,2
5329,1686444,1697300,547
5330,1686444,1698006,5
5331,1686444,1698219,236
5332,1686444,1714590,44
5333,1686444,1715635,7
5334,1686444,1722329,3
5335,1686444,1722638,164
5336,1686444,1723925,101
5337,1686444,1728120,6
5338,1686444,1728718,7
5339,1686444,1729854,2
5340,1686444,1734493,44
5341,1686444,1745796,2
5342,1686444,1764059,203
5343,1686444,1764403,14
5344,1686444,1767602,327
5345,1686444,1768095,303
5346,1686444,1772940,4
5347,1686444,1794153,6
5348,1686444,1794820,29
5349,1686444,1798736,2
5350,1686444,1799957,367
5351,1686444,1800620,197
5352,1686444,1801585,4
5353,1686444,1802080,216
5354,1686444,1802225,322
5355,1686444,1802277,50
5356,1686444,1803295,21
5357,1686444,1803898,245
5358,1686444,1817646,1
5359,1686444,1817652,5
5360,1686444,1825611,135
5361,1686444,1832158,79
5362,1686444,1832439,19
5363,1686444,1840750,8
5364,1686444,1841757,36
5365,1686444,1844568,4
5366,1686444,1852993,181
5367,1694886,914933,1
5368,1694886,1713520,1
5369,1694886,1729854,3
5370,1694886,1858879,5
5371,1695426,5272,4
5372,1695426,16972,2
5373,1695426,35527,12
5374,1695426,712050,5
5375,1695426,713676,12
5376,1695426,732905,1
5377,1695426,773411,7
5378,1695426,775368,1
5379,1695426,944804,1
5380,1695426,1002672,1
5381,1695426,1078246,1
5382,1695426,1080107,1
5383,1695426,1119032,1
5384,1695426,1130787,3
5385,1695426,1285973,1
5386,1695426,1297376,1
5387,1695426,1360798,2
5388,1695426,1364742,1
5389,1695426,1373442,2
5390,1695426,1374170,1
5391,1695426,1376113,1
5392,1695426,1399794,1
5393,1695426,1411530,1
5394,1695426,1415996,1
5395,1695426,1463559,1
5396,1695426,1509974,1
5397,1695426,1535811,1
5398,1695426,1541897,1
5399,1695426,1548916,1
5400,1695426,1615135,1
5401,1695426,1672067,1
5402,1695426,1686444,1
5403,1695426,1695426,1
5404,1695426,1697300,4
5405,1695426,1698219,3
5406,1695426,1714590,1
5407,1695426,1722638,3
5408,1695426,1723925,3
5409,1695426,1734493,2
5410,1695426,1757128,1
5411,1695426,1767602,3
5412,1695426,1768095,3
5413,1695426,1794820,1
5414,1695426,1799957,4
5415,1695426,1802225,1
5416,1695426,1803898,4
5417,1695426,1832158,1
5418,1695426,1841757,1
5419,1695426,1852993,3
5420,1697300,5272,91
5421,1697300,16972,22
5422,1697300,35527,4152
5423,1697300,356264,59
5424,1697300,712050,884
5425,1697300,713676,5348
5426,1697300,732905,7
5427,1697300,733986,417
5428,1697300,773411,2257
5429,1697300,775368,19
5430,1697300,857508,26
5431,1697300,859139,60
5432,1697300,944804,29
5433,1697300,1002672,251
5434,1697300,1008322,29
5435,1697300,1056527,11
5436,1697300,1078246,43
5437,1697300,1080107,2752
5438,1697300,1082621,39
5439,1697300,1105837,44
5440,1697300,1130787,347
5441,1697300,1140771,154
5442,1697300,1166588,17
5443,1697300,1271347,130
5444,1697300,1285973,219
5445,1697300,1297376,332
5446,1697300,1360798,993
5447,1697300,1364742,5878
5448,1697300,1373442,2726
5449,1697300,1374170,3
5450,1697300,1376113,261
5451,1697300,1388409,1
5452,1697300,1394866,1
5453,1697300,1399794,939
5454,1697300,1411530,329
5455,1697300,1415996,679
5456,1697300,1418329,1
5457,1697300,1447946,37
5458,1697300,1454759,167
5459,1697300,1463559,74
5460,1697300,1509974,488
5461,1697300,1510668,1
5462,1697300,1535811,822
5463,1697300,1539994,1
5464,1697300,1541897,1328
5465,1697300,1548916,1798
5466,1697300,1595509,226
5467,1697300,1603001,1
5468,1697300,1609674,1
5469,1697300,1615135,228
5470,1697300,1633343,1
5471,1697300,1664713,1
5472,1697300,1666736,7
5473,1697300,1672067,318
5474,1697300,1686444,607
5475,1697300,1697300,976
5476,1697300,1698006,9
5477,1697300,1698219,507
5478,1697300,1714590,87
5479,1697300,1715635,12
5480,1697300,1722329,14
5481,1697300,1722638,328
5482,1697300,1723925,210
5483,1697300,1728120,9
5484,1697300,1728718,5
5485,1697300,1729854,2
5486,1697300,1734493,87
5487,1697300,1745796,3
5488,1697300,1764059,393
5489,1697300,1764403,28
5490,1697300,1767602,636
5491,1697300,1768095,596
5492,1697300,1772940,3
5493,1697300,1794153,8
5494,1697300,1794820,48
5495,1697300,1798736,2
5496,1697300,1799957,715
5497,1697300,1800620,418
5498,1697300,1801585,5
5499,1697300,1802080,459
5500,1697300,1802225,635
5501,1697300,1802277,194
5502,1697300,1803295,88
5503,1697300,1803898,522
5504,1697300,1817646,3
5505,1697300,1817652,5
5506,1697300,1825611,295
5507,1697300,1832158,195
5508,1697300,1832439,31
5509,1697300,1840750,11
5510,1697300,1841757,104
5511,1697300,1844568,4
5512,1697300,1852993,334
5513,1698006,5272,9
5514,1698006,35527,16
5515,1698006,356264,7
5516,1698006,712050,3
5517,1698006,713676,16
5518,1698006,773411,12
5519,1698006,775368,1
5520,1698006,944804,5
5521,1698006,1130787,1
5522,1698006,1364742,1
5523,1698006,1698219,5
5524,1698006,1714590,1
5525,1698006,1722329,1
5526,1698006,1722638,2
5527,1698006,1723925,3
5528,1698006,1734493,3
5529,1698006,1764059,2
5530,1698006,1767602,2
5531,1698006,1768095,5
5532,1698006,1794820,3
5533,1698006,1800620,2
5534,1698006,1802225,1
5535,1698006,1803295,1
5536,1698006,1803898,3
5537,1698006,1825611,5
5538,1698006,1832158,3
5539,1698006,1852993,2
5540,1698219,5272,61
5541,1698219,16972,8
5542,1698219,35527,1753
5543,1698219,356264,47
5544,1698219,712050,368
