,cik_No1,cik_No2
4016,1510668,1728718
4017,1510668,1729854
4018,1510668,1734493
4019,1510668,1764059
4020,1510668,1767602
4021,1510668,1768095
4022,1510668,1772940
4023,1510668,1794153
4024,1510668,1794820
4025,1510668,1799957
4026,1510668,1800620
4027,1510668,1801585
4028,1510668,1802080
4029,1510668,1802225
4030,1510668,1803295
4031,1510668,1803898
4032,1510668,1817652
4033,1510668,1825611
4034,1510668,1832158
4035,1510668,1832439
4036,1510668,1840750
4037,1510668,1841757
4038,1510668,1852993
4039,1513211,914933
4040,1513211,931097
4041,1513211,1388409
4042,1513211,1455969
4043,1513211,1547926
4044,1513211,1598841
4045,1513211,1667140
4046,1513211,1713520
4047,1513211,1727593
4048,1513211,1729854
4049,1513211,1767307
4050,1513211,1801413
4051,1513211,1803295
4052,1513211,1841015
4053,1513211,1858879
4054,1535811,5272
4055,1535811,16972
4056,1535811,35527
4057,1535811,356264
4058,1535811,712050
4059,1535811,713676
4060,1535811,732905
4061,1535811,733986
4062,1535811,773411
4063,1535811,775368
4064,1535811,857508
4065,1535811,859139
4066,1535811,944804
4067,1535811,1002672
4068,1535811,1008322
4069,1535811,1056527
4070,1535811,1078246
4071,1535811,1080107
4072,1535811,1082621
4073,1535811,1105837
4074,1535811,1130787
4075,1535811,1140771
4076,1535811,1166588
4077,1535811,1271347
4078,1535811,1285973
4079,1535811,1297376
4080,1535811,1360798
4081,1535811,1364742
4082,1535811,1373442
4083,1535811,1374170
4084,1535811,1376113
4085,1535811,1388409
4086,1535811,1394866
4087,1535811,1399794
4088,1535811,1411530
4089,1535811,1415996
4090,1535811,1418329
4091,1535811,1447946
4092,1535811,1454759
4093,1535811,1463559
4094,1535811,1509974
4095,1535811,1510668
4096,1535811,1535811
4097,1535811,1539994
4098,1535811,1541897
4099,1535811,1548916
4100,1535811,1582202
4101,1535811,1595509
4102,1535811,1599950
4103,1535811,1603001
4104,1535811,1609674
4105,1535811,1615135
4106,1535811,1633343
4107,1535811,1664713
4108,1535811,1666736
4109,1535811,1672067
4110,1535811,1686444
4111,1535811,1695426
4112,1535811,1697300
4113,1535811,1698006
4114,1535811,1698219
4115,1535811,1714590
4116,1535811,1715635
4117,1535811,1722329
4118,1535811,1722638
4119,1535811,1723925
4120,1535811,1728120
4121,1535811,1728718
4122,1535811,1729854
4123,1535811,1734493
4124,1535811,1745796
4125,1535811,1764059
4126,1535811,1764403
4127,1535811,1767602
4128,1535811,1768095
4129,1535811,1772940
4130,1535811,1794153
4131,1535811,1794820
4132,1535811,1798736
4133,1535811,1799957
4134,1535811,1800620
4135,1535811,1801585
4136,1535811,1802080
4137,1535811,1802225
4138,1535811,1802277
4139,1535811,1803295
4140,1535811,1803898
4141,1535811,1817646
4142,1535811,1817652
4143,1535811,1825611
4144,1535811,1832158
4145,1535811,1832439
4146,1535811,1840750
4147,1535811,1841757
4148,1535811,1844568
4149,1535811,1852993
4150,1539994,5272
4151,1539994,16972
4152,1539994,35527
4153,1539994,356264
4154,1539994,712050
4155,1539994,713676
4156,1539994,732905
4157,1539994,773411
4158,1539994,775368
4159,1539994,857508
4160,1539994,859139
4161,1539994,944804
4162,1539994,1002672
4163,1539994,1008322
4164,1539994,1078246
4165,1539994,1080107
4166,1539994,1105837
4167,1539994,1130787
4168,1539994,1140771
4169,1539994,1166588
4170,1539994,1285973
4171,1539994,1297376
4172,1539994,1360798
4173,1539994,1364742
4174,1539994,1373442
4175,1539994,1374170
4176,1539994,1376113
4177,1539994,1394866
4178,1539994,1399794
4179,1539994,1411530
4180,1539994,1415996
4181,1539994,1418329
4182,1539994,1447946
4183,1539994,1463559
4184,1539994,1509974
4185,1539994,1510668
4186,1539994,1535811
4187,1539994,1539994
4188,1539994,1541897
4189,1539994,1548916
4190,1539994,1582202
4191,1539994,1595509
4192,1539994,1599950
4193,1539994,1603001
4194,1539994,1609674
4195,1539994,1615135
4196,1539994,1633343
4197,1539994,1664713
4198,1539994,1666736
4199,1539994,1672067
4200,1539994,1686444
4201,1539994,1697300
4202,1539994,1698006
4203,1539994,1698219
4204,1539994,1714590
4205,1539994,1715635
4206,1539994,1722329
4207,1539994,1722638
4208,1539994,1723925
4209,1539994,1728120
4210,1539994,1728718
4211,1539994,1729854
4212,1539994,1734493
4213,1539994,1745796
4214,1539994,1764059
4215,1539994,1764403
4216,1539994,1767602
4217,1539994,1768095
4218,1539994,1772940
4219,1539994,1794153
4220,1539994,1794820
4221,1539994,1799957
4222,1539994,1800620
4223,1539994,1801585
4224,1539994,1802080
4225,1539994,1802225
4226,1539994,1803295
4227,1539994,1803898
4228,1539994,1817652
4229,1539994,1825611
4230,1539994,1832158
4231,1539994,1832439
4232,1539994,1840750
4233,1539994,1841757
4234,1539994,1852993
4235,1541897,5272
4236,1541897,16972
4237,1541897,35527
4238,1541897,356264
4239,1541897,712050
4240,1541897,713676
4241,1541897,732905
4242,1541897,733986
4243,1541897,773411
4244,1541897,775368
4245,1541897,857508
4246,1541897,859139
4247,1541897,944804
4248,1541897,1002672
4249,1541897,1008322
4250,1541897,1056527
4251,1541897,1078246
4252,1541897,1080107
4253,1541897,1082621
4254,1541897,1105837
4255,1541897,1130787
4256,1541897,1140771
4257,1541897,1166588
4258,1541897,1271347
4259,1541897,1285973
4260,1541897,1297376
4261,1541897,1360798
4262,1541897,1364742
4263,1541897,1373442
4264,1541897,1374170
4265,1541897,1376113
4266,1541897,1388409
4267,1541897,1394866
4268,1541897,1399794
4269,1541897,1411530
4270,1541897,1415996
4271,1541897,1418329
4272,1541897,1447946
4273,1541897,1454759
4274,1541897,1463559
4275,1541897,1508097
4276,1541897,1509974
4277,1541897,1510668
4278,1541897,1535811
4279,1541897,1539994
4280,1541897,1541897
4281,1541897,1548916
4282,1541897,1582202
4283,1541897,1595509
4284,1541897,1599950
4285,1541897,1603001
4286,1541897,1609674
4287,1541897,1615135
4288,1541897,1633343
4289,1541897,1664713
4290,1541897,1666736
4291,1541897,1672067
4292,1541897,1686444
4293,1541897,1695426
4294,1541897,1697300
4295,1541897,1698006
4296,1541897,1698219
4297,1541897,1713520
4298,1541897,1714590
4299,1541897,1715635
4300,1541897,1718570
4301,1541897,1722329
4302,1541897,1722638
4303,1541897,1723925
4304,1541897,1728120
4305,1541897,1728718
4306,1541897,1729854
4307,1541897,1734493
4308,1541897,1745796
4309,1541897,1764059
4310,1541897,1764403
4311,1541897,1767307
4312,1541897,1767602
4313,1541897,1768095
4314,1541897,1772940
4315,1541897,1794153
4316,1541897,1794820
4317,1541897,1798736
4318,1541897,1799957
4319,1541897,1800620
4320,1541897,1801585
4321,1541897,1802080
4322,1541897,1802225
4323,1541897,1802277
4324,1541897,1803295
4325,1541897,1803898
4326,1541897,1817646
4327,1541897,1817652
4328,1541897,1825611
4329,1541897,1832158
4330,1541897,1832439
4331,1541897,1840750
4332,1541897,1841757
4333,1541897,1844568
4334,1541897,1852993
4335,1547926,5272
4336,1547926,35527
4337,1547926,713676
4338,1547926,773411
4339,1547926,914933
4340,1547926,931097
4341,1547926,1032814
4342,1547926,1388409
4343,1547926,1455969
4344,1547926,1513211
4345,1547926,1547926
4346,1547926,1582202
4347,1547926,1598841
4348,1547926,1667140
4349,1547926,1694886
4350,1547926,1713520
4351,1547926,1727593
4352,1547926,1729854
4353,1547926,1767307
4354,1547926,1801413
4355,1547926,1803295
4356,1547926,1841015
4357,1547926,1858879
4358,1548916,5272
4359,1548916,16972
4360,1548916,35527
4361,1548916,356264
4362,1548916,712050
4363,1548916,713676
4364,1548916,732905
4365,1548916,733986
4366,1548916,773411
4367,1548916,775368
4368,1548916,857508
4369,1548916,859139
4370,1548916,944804
4371,1548916,1002672
4372,1548916,1008322
4373,1548916,1056527
4374,1548916,1078246
4375,1548916,1080107
4376,1548916,1082621
4377,1548916,1105837
4378,1548916,1130787
4379,1548916,1140771
4380,1548916,1166588
4381,1548916,1271347
4382,1548916,1285973
4383,1548916,1297376
4384,1548916,1360798
4385,1548916,1364742
4386,1548916,1373442
4387,1548916,1374170
4388,1548916,1376113
4389,1548916,1388409
4390,1548916,1394866
4391,1548916,1399794
4392,1548916,1411530
4393,1548916,1415996
4394,1548916,1447946
4395,1548916,1454759
4396,1548916,1463559
4397,1548916,1509974
4398,1548916,1535811
4399,1548916,1541897
4400,1548916,1548916
4401,1548916,1582202
4402,1548916,1595509
4403,1548916,1599950
4404,1548916,1603001
4405,1548916,1609674
4406,1548916,1615135
4407,1548916,1633343
4408,1548916,1664713
4409,1548916,1666736
4410,1548916,1672067
4411,1548916,1686444
4412,1548916,1695426
4413,1548916,1697300
4414,1548916,1698006
4415,1548916,1698219
4416,1548916,1714590
4417,1548916,1715635
4418,1548916,1722329
4419,1548916,1722638
4420,1548916,1723925
4421,1548916,1728120
4422,1548916,1728718
4423,1548916,1729854
4424,1548916,1734493
4425,1548916,1745796
4426,1548916,1764059
4427,1548916,1764403
4428,1548916,1767602
4429,1548916,1768095
4430,1548916,1772940
4431,1548916,1794153
4432,1548916,1794820
4433,1548916,1798736
4434,1548916,1799957
4435,1548916,1800620
4436,1548916,1801585
4437,1548916,1802080
4438,1548916,1802225
4439,1548916,1802277
4440,1548916,1803295
4441,1548916,1803898
4442,1548916,1817646
4443,1548916,1817652
4444,1548916,1825611
4445,1548916,1832158
4446,1548916,1832439
4447,1548916,1840750
4448,1548916,1841757
4449,1548916,1844568
4450,1548916,1852993
4451,1582202,5272
4452,1582202,16972
4453,1582202,35527
4454,1582202,356264
4455,1582202,712050
4456,1582202,713676
4457,1582202,732905
4458,1582202,773411
4459,1582202,775368
4460,1582202,857508
4461,1582202,859139
4462,1582202,914933
4463,1582202,944804
4464,1582202,1008322
4465,1582202,1078246
4466,1582202,1080107
4467,1582202,1119032
4468,1582202,1130787
4469,1582202,1140771
4470,1582202,1166588
4471,1582202,1297376
4472,1582202,1360798
4473,1582202,1364742
4474,1582202,1374170
4475,1582202,1376113
4476,1582202,1394866
4477,1582202,1399794
4478,1582202,1411530
4479,1582202,1415996
4480,1582202,1447946
4481,1582202,1463559
4482,1582202,1508097
4483,1582202,1535811
4484,1582202,1541897
4485,1582202,1582202
4486,1582202,1595509
4487,1582202,1599950
4488,1582202,1603001
4489,1582202,1609674
4490,1582202,1615135
4491,1582202,1633343
4492,1582202,1664713
4493,1582202,1666736
4494,1582202,1672067
4495,1582202,1686444
4496,1582202,1695426
4497,1582202,1697300
4498,1582202,1698006
4499,1582202,1698219
4500,1582202,1714590
4501,1582202,1715635
4502,1582202,1718570
4503,1582202,1722329
4504,1582202,1722638
4505,1582202,1723925
4506,1582202,1728120
4507,1582202,1728718
4508,1582202,1729854
4509,1582202,1734493
4510,1582202,1745796
4511,1582202,1764059
4512,1582202,1764403
4513,1582202,1767602
4514,1582202,1768095
4515,1582202,1772940
4516,1582202,1794153
4517,1582202,1794820
4518,1582202,1798736
4519,1582202,1799957
4520,1582202,1800620
4521,1582202,1801585
4522,1582202,1802080
4523,1582202,1802225
4524,1582202,1803295
4525,1582202,1803898
4526,1582202,1817646
4527,1582202,1817652
4528,1582202,1825611
4529,1582202,1832158
4530,1582202,1832439
4531,1582202,1840750
4532,1582202,1841757
4533,1582202,1844568
4534,1582202,1852993
4535,1595509,5272
4536,1595509,16972
4537,1595509,35527
4538,1595509,356264
4539,1595509,712050
4540,1595509,713676
4541,1595509,732905
4542,1595509,733986
4543,1595509,773411
4544,1595509,775368
4545,1595509,857508
4546,1595509,859139
4547,1595509,944804
4548,1595509,1002672
4549,1595509,1008322
4550,1595509,1056527
4551,1595509,1078246
4552,1595509,1080107
4553,1595509,1082621
4554,1595509,1105837
4555,1595509,1130787
4556,1595509,1140771
4557,1595509,1166588
4558,1595509,1271347
4559,1595509,1285973
4560,1595509,1297376
4561,1595509,1360798
4562,1595509,1364742
4563,1595509,1373442
4564,1595509,1374170
4565,1595509,1376113
4566,1595509,1388409
4567,1595509,1399794
4568,1595509,1411530
4569,1595509,1415996
4570,1595509,1418329
4571,1595509,1447946
4572,1595509,1454759
4573,1595509,1463559
4574,1595509,1509974
4575,1595509,1510668
4576,1595509,1535811
4577,1595509,1539994
4578,1595509,1541897
4579,1595509,1548916
4580,1595509,1595509
4581,1595509,1599950
4582,1595509,1603001
4583,1595509,1609674
4584,1595509,1615135
4585,1595509,1633343
4586,1595509,1664713
4587,1595509,1666736
4588,1595509,1672067
4589,1595509,1686444
4590,1595509,1695426
4591,1595509,1697300
4592,1595509,1698006
4593,1595509,1698219
4594,1595509,1714590
4595,1595509,1715635
4596,1595509,1722329
4597,1595509,1722638
4598,1595509,1723925
4599,1595509,1728120
4600,1595509,1728718
4601,1595509,1729854
4602,1595509,1734493
4603,1595509,1764059
4604,1595509,1764403
4605,1595509,1767602
4606,1595509,1768095
4607,1595509,1772940
4608,1595509,1794153
4609,1595509,1794820
4610,1595509,1798736
4611,1595509,1799957
4612,1595509,1800620
4613,1595509,1801585
4614,1595509,1802080
4615,1595509,1802225
4616,1595509,1802277
4617,1595509,1803295
4618,1595509,1803898
4619,1595509,1817652
4620,1595509,1825611
4621,1595509,1832158
4622,1595509,1832439
4623,1595509,1840750
4624,1595509,1841757
4625,1595509,1844568
4626,1595509,1852993
4627,1598841,914933
4628,1598841,931097
4629,1598841,1388409
4630,1598841,1642044
4631,1598841,1660405
4632,1598841,1667140
4633,1598841,1694886
4634,1598841,1713520
4635,1598841,1727593
4636,1598841,1729854
4637,1598841,1767307
4638,1598841,1801413
4639,1598841,1803295
4640,1598841,1841015
4641,1598841,1858879
4642,1599950,5272
4643,1599950,16972
4644,1599950,35527
4645,1599950,356264
4646,1599950,712050
4647,1599950,713676
4648,1599950,732905
4649,1599950,773411
4650,1599950,775368
4651,1599950,857508
4652,1599950,859139
4653,1599950,914933
4654,1599950,944804
4655,1599950,1056527
4656,1599950,1080107
4657,1599950,1130787
4658,1599950,1140771
4659,1599950,1166588
4660,1599950,1297376
4661,1599950,1364742
4662,1599950,1373442
4663,1599950,1374170
4664,1599950,1463559
4665,1599950,1603001
4666,1599950,1609674
4667,1599950,1615135
4668,1599950,1633343
4669,1599950,1664713
4670,1599950,1666736
4671,1599950,1672067
4672,1599950,1686444
4673,1599950,1697300
4674,1599950,1698219
4675,1599950,1714590
4676,1599950,1715635
4677,1599950,1722329
4678,1599950,1722638
4679,1599950,1723925
4680,1599950,1728120
4681,1599950,1728718
4682,1599950,1729854
4683,1599950,1734493
4684,1599950,1745796
4685,1599950,1764059
4686,1599950,1764403
4687,1599950,1767602
4688,1599950,1768095
4689,1599950,1772940
4690,1599950,1794153
4691,1599950,1794820
4692,1599950,1798736
4693,1599950,1799957
4694,1599950,1800620
4695,1599950,1801585
4696,1599950,1802080
4697,1599950,1802225
4698,1599950,1803295
4699,1599950,1803898
4700,1599950,1817652
4701,1599950,1825611
4702,1599950,1832158
4703,1599950,1832439
4704,1599950,1840750
4705,1599950,1841757
4706,1599950,1844568
4707,1599950,1852993
4708,1603001,5272
4709,1603001,16972
4710,1603001,35527
4711,1603001,356264
4712,1603001,712050
4713,1603001,713676
4714,1603001,732905
4715,1603001,773411
4716,1603001,775368
4717,1603001,857508
4718,1603001,859139
4719,1603001,944804
4720,1603001,1008322
4721,1603001,1080107
4722,1603001,1130787
4723,1603001,1166588
4724,1603001,1297376
4725,1603001,1360798
4726,1603001,1364742
4727,1603001,1373442
4728,1603001,1374170
4729,1603001,1411530
4730,1603001,1447946
4731,1603001,1463559
4732,1603001,1541897
4733,1603001,1582202
4734,1603001,1609674
4735,1603001,1615135
4736,1603001,1633343
4737,1603001,1664713
4738,1603001,1666736
4739,1603001,1672067
4740,1603001,1686444
4741,1603001,1695426
4742,1603001,1697300
4743,1603001,1698006
4744,1603001,1698219
4745,1603001,1714590
4746,1603001,1715635
4747,1603001,1718570
4748,1603001,1722329
4749,1603001,1722638
4750,1603001,1723925
4751,1603001,1728120
4752,1603001,1728718
4753,1603001,1729854
4754,1603001,1734493
4755,1603001,1745796
4756,1603001,1764059
4757,1603001,1764403
4758,1603001,1767602
4759,1603001,1768095
4760,1603001,1772940
4761,1603001,1794153
4762,1603001,1794820
4763,1603001,1799957
4764,1603001,1800620
4765,1603001,1801585
4766,1603001,1802080
4767,1603001,1802225
4768,1603001,1803295
4769,1603001,1803898
4770,1603001,1817646
4771,1603001,1817652
4772,1603001,1825611
4773,1603001,1832158
4774,1603001,1832439
4775,1603001,1840750
4776,1603001,1841757
4777,1603001,1844568
4778,1603001,1852993
4779,1609674,5272
4780,1609674,16972
4781,1609674,35527
4782,1609674,356264
4783,1609674,712050
4784,1609674,713676
4785,1609674,732905
4786,1609674,773411
4787,1609674,775368
4788,1609674,857508
4789,1609674,944804
4790,1609674,1056527
4791,1609674,1080107
4792,1609674,1166588
4793,1609674,1360798
4794,1609674,1364742
4795,1609674,1373442
4796,1609674,1376113
4797,1609674,1411530
4798,1609674,1463559
4799,1609674,1541897
4800,1609674,1582202
4801,1609674,1615135
4802,1609674,1633343
4803,1609674,1633697
4804,1609674,1664713
4805,1609674,1666736
4806,1609674,1666746
4807,1609674,1672067
4808,1609674,1686444
4809,1609674,1697300
4810,1609674,1698219
4811,1609674,1715635
4812,1609674,1722329
4813,1609674,1722638
4814,1609674,1723925
4815,1609674,1734493
4816,1609674,1764059
4817,1609674,1767602
4818,1609674,1768095
4819,1609674,1794153
4820,1609674,1794198
4821,1609674,1794820
4822,1609674,1798736
4823,1609674,1799957
4824,1609674,1801585
4825,1609674,1802080
4826,1609674,1803295
4827,1609674,1803898
4828,1609674,1825611
4829,1609674,1832158
4830,1609674,1832439
4831,1609674,1841757
4832,1609674,1844568
4833,1609674,1844892
4834,1609674,1852993
4835,1615135,5272
4836,1615135,16972
4837,1615135,35527
4838,1615135,356264
4839,1615135,712050
4840,1615135,713676
4841,1615135,732905
4842,1615135,733986
4843,1615135,773411
4844,1615135,775368
4845,1615135,857508
4846,1615135,859139
4847,1615135,944804
4848,1615135,1002672
4849,1615135,1008322
4850,1615135,1056527
4851,1615135,1078246
4852,1615135,1080107
4853,1615135,1082621
4854,1615135,1105837
4855,1615135,1130787
4856,1615135,1140771
4857,1615135,1166588
4858,1615135,1271347
4859,1615135,1285973
4860,1615135,1297376
4861,1615135,1360798
4862,1615135,1364742
4863,1615135,1373442
4864,1615135,1374170
4865,1615135,1376113
4866,1615135,1388409
4867,1615135,1399794
4868,1615135,1411530
4869,1615135,1415996
4870,1615135,1447946
4871,1615135,1454759
4872,1615135,1463559
4873,1615135,1508097
4874,1615135,1509974
4875,1615135,1535811
4876,1615135,1541897
4877,1615135,1548916
4878,1615135,1595509
4879,1615135,1615135
4880,1615135,1633343
4881,1615135,1633697
4882,1615135,1664713
4883,1615135,1666736
4884,1615135,1672067
4885,1615135,1686444
4886,1615135,1695426
4887,1615135,1697300
4888,1615135,1698219
4889,1615135,1714590
4890,1615135,1715635
4891,1615135,1722329
4892,1615135,1722638
4893,1615135,1723925
4894,1615135,1728120
4895,1615135,1734493
4896,1615135,1764059
4897,1615135,1764403
4898,1615135,1767602
4899,1615135,1768095
4900,1615135,1772940
4901,1615135,1794153
4902,1615135,1794820
4903,1615135,1798736
4904,1615135,1799957
4905,1615135,1800620
4906,1615135,1801585
4907,1615135,1802080
4908,1615135,1802225
4909,1615135,1802277
4910,1615135,1803295
4911,1615135,1803898
4912,1615135,1825611
4913,1615135,1832158
4914,1615135,1832439
4915,1615135,1840750
4916,1615135,1841757
4917,1615135,1844568
4918,1615135,1852993
4919,1633343,5272
4920,1633343,16972
4921,1633343,35527
4922,1633343,356264
4923,1633343,712050
4924,1633343,713676
4925,1633343,732905
4926,1633343,773411
4927,1633343,775368
4928,1633343,857508
4929,1633343,859139
4930,1633343,914933
4931,1633343,944804
4932,1633343,1056527
4933,1633343,1130787
4934,1633343,1140771
4935,1633343,1166588
4936,1633343,1364742
4937,1633343,1374170
4938,1633343,1411530
4939,1633343,1415996
4940,1633343,1447946
4941,1633343,1664713
4942,1633343,1666736
4943,1633343,1672067
4944,1633343,1686444
4945,1633343,1697300
4946,1633343,1698006
4947,1633343,1698219
4948,1633343,1714590
4949,1633343,1715635
4950,1633343,1722329
4951,1633343,1722638
4952,1633343,1723925
4953,1633343,1728120
4954,1633343,1734493
4955,1633343,1745796
4956,1633343,1764059
4957,1633343,1767602
4958,1633343,1768095
4959,1633343,1772940
4960,1633343,1794153
4961,1633343,1794820
4962,1633343,1798736
4963,1633343,1799957
4964,1633343,1800620
4965,1633343,1801585
4966,1633343,1802080
4967,1633343,1802225
4968,1633343,1803295
4969,1633343,1803898
4970,1633343,1825611
4971,1633343,1832158
4972,1633343,1832439
4973,1633343,1840750
4974,1633343,1841757
4975,1633343,1844568
4976,1633343,1852993
4977,1633697,5272
4978,1633697,356264
4979,1633697,713676
4980,1633697,859139
4981,1633697,1056527
4982,1633697,1455969
4983,1633697,1609674
4984,1633697,1633697
4985,1633697,1666746
4986,1633697,1713520
4987,1633697,1718570
4988,1633697,1734493
4989,1633697,1767307
4990,1633697,1794153
4991,1633697,1794198
4992,1633697,1794820
4993,1633697,1798736
4994,1633697,1801585
4995,1633697,1803089
4996,1633697,1844568
4997,1633697,1844892
4998,1642044,914933
4999,1642044,1455969
5000,1642044,1513211
5001,1642044,1694886
5002,1642044,1713520
5003,1642044,1729854
5004,1642044,1858879
5005,1660405,914933
5006,1660405,1667140
5007,1660405,1713520
5008,1660405,1727593
5009,1660405,1729854
5010,1660405,1767307
5011,1664713,5272
5012,1664713,16972
5013,1664713,35527
5014,1664713,356264
5015,1664713,712050
5016,1664713,713676
5017,1664713,773411
5018,1664713,775368
5019,1664713,857508
5020,1664713,859139
5021,1664713,914933
5022,1664713,944804
5023,1664713,1002672
5024,1664713,1008322
5025,1664713,1056527
5026,1664713,1078246
5027,1664713,1080107
5028,1664713,1105837
5029,1664713,1130787
5030,1664713,1140771
5031,1664713,1166588
5032,1664713,1285973
5033,1664713,1297376
5034,1664713,1360798
5035,1664713,1364742
5036,1664713,1373442
5037,1664713,1374170
5038,1664713,1376113
5039,1664713,1399794
5040,1664713,1411530
5041,1664713,1415996
5042,1664713,1418329
5043,1664713,1447946
5044,1664713,1463559
5045,1664713,1509974
5046,1664713,1510668
5047,1664713,1535811
5048,1664713,1539994
5049,1664713,1541897
5050,1664713,1595509
5051,1664713,1603001
5052,1664713,1633343
5053,1664713,1666736
5054,1664713,1672067
5055,1664713,1686444
5056,1664713,1697300
5057,1664713,1698006
5058,1664713,1698219
5059,1664713,1714590
5060,1664713,1715635
5061,1664713,1718570
5062,1664713,1722638
5063,1664713,1723925
5064,1664713,1728120
5065,1664713,1728718
5066,1664713,1734493
5067,1664713,1764059
5068,1664713,1767602
5069,1664713,1768095
5070,1664713,1772940
5071,1664713,1794153
5072,1664713,1794820
5073,1664713,1799957
5074,1664713,1800620
5075,1664713,1801585
5076,1664713,1802080
5077,1664713,1802225
5078,1664713,1803295
5079,1664713,1803898
5080,1664713,1825611
5081,1664713,1832158
5082,1664713,1832439
5083,1664713,1840750
5084,1664713,1841757
5085,1664713,1844568
5086,1664713,1852993
5087,1666736,5272
5088,1666736,16972
5089,1666736,35527
5090,1666736,356264
5091,1666736,712050
5092,1666736,713676
5093,1666736,732905
5094,1666736,773411
5095,1666736,775368
5096,1666736,857508
5097,1666736,859139
5098,1666736,944804
5099,1666736,1002672
5100,1666736,1008322
5101,1666736,1078246
5102,1666736,1080107
5103,1666736,1105837
5104,1666736,1130787
5105,1666736,1140771
5106,1666736,1166588
5107,1666736,1285973
5108,1666736,1297376
5109,1666736,1360798
5110,1666736,1364742
5111,1666736,1373442
5112,1666736,1374170
5113,1666736,1376113
5114,1666736,1394866
5115,1666736,1399794
5116,1666736,1411530
5117,1666736,1415996
5118,1666736,1418329
5119,1666736,1447946
5120,1666736,1463559
5121,1666736,1508097
5122,1666736,1509974
5123,1666736,1510668
5124,1666736,1535811
5125,1666736,1539994
5126,1666736,1541897
5127,1666736,1595509
5128,1666736,1603001
5129,1666736,1633343
5130,1666736,1666736
5131,1666736,1672067
5132,1666736,1686444
5133,1666736,1697300
5134,1666736,1698006
5135,1666736,1698219
5136,1666736,1714590
5137,1666736,1715635
5138,1666736,1722329
5139,1666736,1722638
5140,1666736,1723925
5141,1666736,1728120
5142,1666736,1728718
5143,1666736,1729854
5144,1666736,1734493
5145,1666736,1745796
5146,1666736,1764059
5147,1666736,1767602
5148,1666736,1768095
5149,1666736,1772940
5150,1666736,1794153
5151,1666736,1794820
5152,1666736,1798736
5153,1666736,1799957
5154,1666736,1800620
5155,1666736,1801585
5156,1666736,1802080
5157,1666736,1802225
5158,1666736,1803295
5159,1666736,1803898
5160,1666736,1817652
5161,1666736,1825611
5162,1666736,1832158
5163,1666736,1832439
5164,1666736,1840750
5165,1666736,1841757
5166,1666736,1844568
5167,1666736,1852993
5168,1666746,1794198
5169,1666746,1798736
5170,1666746,1844568
5171,1667140,914933
5172,1667140,931097
5173,1667140,1105837
5174,1667140,1388409
5175,1667140,1713520
5176,1667140,1729854
5177,1667140,1767307
5178,1667140,1801413
5179,1667140,1803295
5180,1667140,1841015
5181,1667140,1858879
5182,1672067,5272
5183,1672067,16972
5184,1672067,35527
5185,1672067,356264
5186,1672067,712050
5187,1672067,713676
5188,1672067,732905
5189,1672067,733986
5190,1672067,773411
5191,1672067,775368
5192,1672067,857508
5193,1672067,859139
5194,1672067,944804
5195,1672067,1002672
5196,1672067,1008322
5197,1672067,1078246
5198,1672067,1080107
5199,1672067,1082621
5200,1672067,1105837
5201,1672067,1119032
5202,1672067,1130787
5203,1672067,1140771
5204,1672067,1166588
5205,1672067,1271347
5206,1672067,1285973
5207,1672067,1297376
5208,1672067,1360798
5209,1672067,1364742
5210,1672067,1373442
5211,1672067,1374170
5212,1672067,1376113
5213,1672067,1388409
5214,1672067,1399794
5215,1672067,1411530
5216,1672067,1415996
5217,1672067,1418329
5218,1672067,1447946
5219,1672067,1454759
5220,1672067,1463559
5221,1672067,1509974
5222,1672067,1510668
5223,1672067,1535811
5224,1672067,1539994
5225,1672067,1541897
5226,1672067,1548916
5227,1672067,1595509
5228,1672067,1603001
5229,1672067,1615135
5230,1672067,1633343
5231,1672067,1664713
5232,1672067,1666736
5233,1672067,1672067
5234,1672067,1686444
5235,1672067,1695426
5236,1672067,1697300
5237,1672067,1698006
5238,1672067,1698219
5239,1672067,1714590
5240,1672067,1715635
5241,1672067,1722329
5242,1672067,1722638
5243,1672067,1723925
5244,1672067,1728120
5245,1672067,1728718
5246,1672067,1729854
5247,1672067,1734493
5248,1672067,1745796
5249,1672067,1757128
5250,1672067,1764059
5251,1672067,1764403
5252,1672067,1767602
5253,1672067,1768095
5254,1672067,1772940
5255,1672067,1794153
5256,1672067,1794820
5257,1672067,1798736
5258,1672067,1799957
5259,1672067,1800620
5260,1672067,1801585
5261,1672067,1802080
5262,1672067,1802225
5263,1672067,1802277
5264,1672067,1803295
5265,1672067,1803898
5266,1672067,1817652
5267,1672067,1825611
5268,1672067,1832158
5269,1672067,1832439
5270,1672067,1840750
5271,1672067,1841757
5272,1672067,1844568
5273,1672067,1852993
5274,1686444,5272
5275,1686444,16972
5276,1686444,35527
5277,1686444,356264
5278,1686444,712050
5279,1686444,713676
5280,1686444,732905
5281,1686444,733986
5282,1686444,773411
5283,1686444,775368
5284,1686444,857508
5285,1686444,859139
5286,1686444,944804
5287,1686444,1002672
5288,1686444,1008322
5289,1686444,1056527
5290,1686444,1078246
5291,1686444,1080107
5292,1686444,1082621
5293,1686444,1105837
5294,1686444,1130787
5295,1686444,1140771
5296,1686444,1166588
5297,1686444,1271347
5298,1686444,1285973
5299,1686444,1297376
5300,1686444,1360798
5301,1686444,1364742
5302,1686444,1373442
5303,1686444,1374170
5304,1686444,1376113
5305,1686444,1388409
